DrugID;PackNx;MnfID;PckID;Segment;Year;Month;IRECID;Series;Quantity;Funds;VendorID;MnfPrice;PrcPrice;RtlPrice;Remark;SrcOrg 
48113;;;;1;2012;5;;"0658111";1.00;0;263;492.30;569.64;693.00;;
48113;;;;1;2012;5;;"0658111";1.00;0;263;492.30;570.44;719.00;;
48114;;;;1;2012;5;;"0621111";1.00;0;19053;819.65;949.30;1155.00;;
48114;;;;1;2012;5;;"0621111";2.00;0;263;819.65;951.23;1157.00;;
48114;;;;1;2012;5;;"0792012";2.00;0;19021;819.69;941.23;1147.00;;
48114;;;;1;2012;5;;"0792012";2.00;0;19021;819.69;941.23;1188.00;;
9315;;;;1;2012;5;;"B3330010";2.00;0;6510;53.34;58.96;78.20;;
51383;;;;1;2012;5;;"2611111";0.33;0;148;236.97;246.39;312.00;;
51383;;;;1;2012;5;;"2390811";1.00;0;263;237.53;240.39;312.00;;
51383;;;;1;2012;5;;"2611111";1.00;0;6510;236.97;250.69;316.00;;
51383;;;;1;2012;5;;"2601111";3.00;0;112497;236.97;245.17;317.00;;
51383;;;;1;2012;5;;"2611111";2.00;0;18173;236.97;250.64;329.00;;
51384;;;;1;2012;5;;"2350811";3.00;0;263;597.03;616.83;796.00;;
48982;;;;1;2012;5;;"2080711";1.00;0;19053;164.39;176.88;227.00;;
48982;;;;1;2012;5;;"2080711";2.00;0;19053;164.39;168.61;214.00;;
48982;;;;1;2012;5;;"2121111";3.00;0;263;164.21;164.84;210.00;;
48982;;;;1;2012;5;;"2020112";3.00;0;18173;164.24;159.59;209.00;;
48982;;;;1;2012;5;;"2020112";5.00;0;18173;164.24;159.59;209.00;;
48982;;;;1;2012;5;;"2020112";2.00;0;18173;164.24;159.59;209.00;;
48982;;;;1;2012;5;;"2020112";1.00;0;18173;164.24;159.59;209.00;;
48982;;;;1;2012;5;;"2060411";6.00;0;148;164.18;163.70;205.00;;
48982;;;;1;2012;5;;"2020112";3.00;0;18173;164.24;159.59;205.00;;
48983;;;;1;2012;5;;"2690611";2.00;0;19053;213.80;227.45;281.00;;
48983;;;;1;2012;5;;"2231111";0.33;0;263;213.82;228.05;271.00;;
48983;;;;1;2012;5;;"2231111";3.00;0;18173;213.82;227.11;270.00;;
48983;;;;1;2012;5;;"2251111";4.00;0;263;213.82;226.64;270.00;;
48983;;;;1;2012;5;;"2231111";6.00;0;18173;213.82;227.11;270.00;;
48983;;;;1;2012;5;;"2880911";2.00;0;263;213.75;216.54;270.00;;
48983;;;;1;2012;5;;"2251111";6.00;0;263;213.82;223.70;267.00;;
48983;;;;1;2012;5;;"2251111";5.00;0;263;213.82;223.70;267.00;;
48983;;;;1;2012;5;;"2520511";3.00;0;148;213.79;212.21;266.00;;
48983;;;;1;2012;5;;"2231111";15.00;0;263;213.82;222.12;265.00;;
48983;;;;1;2012;5;;"2800711";2.00;0;148;213.93;219.87;263.00;;
45833;;;;1;2012;5;;"2941011";2.00;0;148;508.17;538.12;640.00;;
45833;;;;1;2012;5;;"2971011";0.33;0;6510;507.93;542.19;644.00;;
45833;;;;1;2012;5;;"2941011";1.00;0;148;508.17;541.74;644.00;;
55406;;;;1;2012;5;;"0290111";2.00;0;1615;157.83;191.70;236.00;;
52140;;;;1;2012;5;;"10K25/73";2.00;0;1615;212.57;238.20;302.00;;
52140;;;;1;2012;5;;"10K26/73";2.00;0;263;212.57;248.53;307.00;;
52140;;;;1;2012;5;;"10K27/73";1.00;0;263;212.57;248.91;308.00;;
52140;;;;1;2012;5;;"10G20/73";2.00;0;19053;212.62;233.31;287.00;;
52140;;;;1;2012;5;;"10K25/73";1.00;0;19053;212.57;243.84;303.00;;
52140;;;;1;2012;5;;"10K26/73";2.00;0;19053;212.57;243.84;308.00;;
32804;;;;1;2012;5;;"BZ0777";1.00;0;1615;75.78;84.78;112.00;;
32804;;;;1;2012;5;;"BR1291";1.00;0;19021;75.84;88.76;114.00;;
29295;;;;1;2012;5;;"BT1626";1.00;0;1615;103.78;114.40;143.00;;
29295;;;;1;2012;5;;"BT1627";4.00;0;1615;103.60;117.69;149.00;;
48189;;;;1;2012;5;;"CA3635";1.00;0;1615;18.45;22.35;28.50;;
48189;;;;1;2012;5;;"CA3635";5.00;0;1615;18.45;22.35;28.50;;
48189;;;;1;2012;5;;"CA3635";11.00;0;1615;18.45;22.35;28.50;;
48189;;;;1;2012;5;;"ÂÒ3347";7.00;0;18173;18.45;22.65;29.00;;
48189;;;;1;2012;5;;"BR3462";3.00;0;263;18.43;22.07;28.50;;
33701;;;;1;2012;5;;"010112";7.00;0;18173;6.50;7.71;10.00;;
33701;;;;1;2012;5;;"030212";29.00;0;18173;6.31;7.67;10.00;;
33701;;;;1;2012;5;;"040212";4.00;0;112497;6.87;7.83;10.00;;
33701;;;;1;2012;5;;"040212";2.00;0;112497;6.87;7.83;10.00;;
33701;;;;1;2012;5;;"080411";2.00;0;6510;7.08;7.81;10.40;;
33701;;;;1;2012;5;;"060212";30.00;0;288;9.62;11.14;14.50;;
49458;;;;1;2012;5;;"321221011";1.00;0;6510;412.52;438.02;552.00;;
49458;;;;1;2012;5;;"219510510";1.00;0;112497;612.19;415.13;599.00;;
42045;;;;1;2012;5;;"CA1457";4.00;0;6510;33.11;41.69;53.50;;
42045;;;;1;2012;5;;"CA1457";1.00;0;6510;33.11;41.69;53.00;;
42045;;;;1;2012;5;;"CE1553";1.00;0;6510;33.10;40.70;52.50;;
42045;;;;1;2012;5;;"CE1553";2.00;0;1615;33.10;39.40;50.50;;
42045;;;;1;2012;5;;"CG1327";5.00;0;19021;33.12;41.06;52.00;;
42045;;;;1;2012;5;;"CE1554";4.00;0;19021;33.10;38.37;50.50;;
66463;;;;1;2012;5;;"051211";8.00;0;6510;33.08;33.11;45.00;;
66463;;;;1;2012;5;;"051211";20.00;0;6510;33.08;33.11;45.00;;
66463;;;;1;2012;5;;"041211";1.00;0;148;33.08;33.54;45.50;;
66463;;;;1;2012;5;;"051211";11.00;0;6510;33.08;33.33;45.50;;
40089;;;;1;2012;5;;"10312";20.00;0;19021;10.00;12.63;16.00;;
21840;;;;1;2012;5;;"050212";30.00;0;18173;10.06;12.28;16.00;;
21840;;;;1;2012;5;;"070212";2.00;0;288;9.66;12.18;15.50;;
44498;;;;1;2012;5;;"070312";8.00;0;6510;11.77;13.20;17.50;;
44498;;;;1;2012;5;;"070312";18.00;0;6510;11.77;12.32;16.50;;
44498;;;;1;2012;5;;"040112";14.00;0;6510;11.77;12.21;16.50;;
44498;;;;1;2012;5;;"011111";13.00;0;263;12.43;13.30;17.50;;
35185;;;;1;2012;5;;"13260511";2.00;0;148;201.74;194.69;246.00;;
35185;;;;1;2012;5;;"15160811";1.00;0;1615;201.74;198.70;255.00;;
35185;;;;1;2012;5;;"15160811";3.00;0;263;201.74;210.44;266.00;;
35185;;;;1;2012;5;;"16231011";2.00;0;1615;201.74;217.43;268.00;;
35185;;;;1;2012;5;;"13260511";1.00;0;148;201.74;209.53;271.00;;
35185;;;;1;2012;5;;"16231011";2.00;0;1615;201.74;217.43;273.00;;
32192;;;;1;2012;5;;"9730910";1.00;0;263;84.28;84.38;115.00;;
42067;;;;1;2012;5;;"12541110";1.00;0;1615;115.73;112.59;148.00;;
49971;;;;1;2012;5;;"090610";2.00;0;6510;80.80;86.24;113.00;;
49971;;;;1;2012;5;;"100610";10.00;0;19021;80.80;74.90;91.50;;
200;;;;1;2012;5;;"14084";5.00;0;19021;106.73;112.48;140.00;;
200;;;;1;2012;5;;"14087";10.00;0;148;106.84;111.85;134.00;;
200;;;;1;2012;5;;"14087";5.00;0;148;106.84;113.99;136.00;;
200;;;;1;2012;5;;"13070";3.00;0;19053;107.64;114.49;137.00;;
200;;;;1;2012;5;;"14102";1.00;0;288;85.75;107.70;116.00;;
200;;;;1;2012;5;;"14102";2.00;0;288;85.75;107.70;125.00;;
200;;;;1;2012;5;;"14102";3.75;0;288;85.75;107.70;125.00;;
13016;;;;1;2012;5;;"14079";1.00;0;19053;80.07;87.54;114.00;;
13016;;;;1;2012;5;;"14078";3.00;0;263;80.04;84.57;111.00;;
13016;;;;1;2012;5;;"14078";2.00;0;263;80.04;84.23;113.00;;
7216;;;;1;2012;5;;"11004";3.00;0;6510;118.04;127.60;164.00;;
7216;;;;1;2012;5;;"11004";8.00;0;19053;117.25;127.01;163.00;;
7216;;;;1;2012;5;;"14008";1.00;0;1615;118.32;124.58;161.00;;
7216;;;;1;2012;5;;"13006";1.00;0;263;117.25;127.46;160.00;;
7216;;;;1;2012;5;;"11002";0.75;0;1615;118.31;126.60;160.00;;
7146;;;;1;2012;5;;"13012";1.00;0;263;119.74;128.52;159.00;;
7146;;;;1;2012;5;;"11006";1.00;0;263;120.78;127.24;161.00;;
7146;;;;1;2012;5;;"11006";1.00;0;1615;120.69;128.47;165.00;;
201;;;;1;2012;5;;"14038";5.00;0;1615;69.27;75.16;98.50;;
201;;;;1;2012;5;;"13031";3.00;0;19053;69.25;75.35;98.50;;
201;;;;1;2012;5;;"13029";4.00;0;19053;69.30;75.54;100.00;;
201;;;;1;2012;5;;"14038";5.00;0;1615;69.27;74.73;100.00;;
201;;;;1;2012;5;;"14038";3.00;0;288;68.67;71.89;97.00;;
201;;;;1;2012;5;;"21003";3.00;0;148;68.83;74.57;97.50;;
49972;;;;1;2012;5;;"050811";3.00;0;19053;44.45;49.10;65.00;;
41475;;;;1;2012;5;;"B751N1010";1.00;0;263;135.34;138.79;177.00;;
35339;;;;1;2012;5;;"K633N0311";1.00;0;19053;119.11;126.06;162.00;;
47737;;;;1;2012;5;;"52351110";1.00;0;6510;76.67;85.25;111.00;;
47737;;;;1;2012;5;;"52261109";1.00;0;19021;78.00;83.42;111.00;;
47737;;;;1;2012;5;;"52261109";3.00;0;19021;78.00;82.72;111.00;;
47737;;;;1;2012;5;;"52311110";4.00;0;1615;75.72;84.23;110.00;;
47737;;;;1;2012;5;;"52331110";2.00;0;6510;76.67;79.31;107.00;;
47737;;;;1;2012;5;;"52351110";5.00;0;6510;76.67;78.10;106.00;;
47737;;;;1;2012;5;;"52401111";10.00;0;6510;76.35;79.86;106.00;;
47737;;;;1;2012;5;;"52401111";1.00;0;6510;76.35;78.21;106.00;;
47737;;;;1;2012;5;;"52311110";1.00;0;1615;75.72;78.98;106.00;;
47737;;;;1;2012;5;;"52391111";1.00;0;6510;76.35;80.30;106.00;;
47737;;;;1;2012;5;;"52331110";6.00;0;6510;76.67;77.77;104.00;;
47737;;;;1;2012;5;;"52311110";1.00;0;1615;75.72;78.98;104.00;;
28401;;;;1;2012;5;;"20412";10.00;0;112497;6.00;7.74;9.80;;
28401;;;;1;2012;5;;"20412";10.00;0;112497;6.00;7.55;9.60;;
28401;;;;1;2012;5;;"10212";10.00;0;18173;5.90;7.47;9.60;;
28401;;;;1;2012;5;;"10212";1.00;0;18173;5.90;7.47;9.50;;
56572;;;;1;2012;5;;"021011";2.00;0;18173;5.38;6.87;8.80;;
56572;;;;1;2012;5;;"021011";13.00;0;18173;5.38;6.87;8.80;;
56572;;;;1;2012;5;;"021011";1.00;0;18173;5.38;6.87;8.60;;
56572;;;;1;2012;5;;"401110";4.00;0;18173;4.87;6.22;8.00;;
3417;;;;1;2012;5;;"1051011";1.00;0;112497;23.10;27.75;36.00;;
3417;;;;1;2012;5;;"1051011";5.00;0;112497;23.10;27.75;35.50;;
3417;;;;1;2012;5;;"690611";1.00;0;112497;23.10;26.39;34.80;;
3417;;;;1;2012;5;;"110311";0.50;0;112497;23.10;25.94;34.30;;
3417;;;;1;2012;5;;"690611";1.00;0;112497;23.10;25.25;33.60;;
26357;;;;1;2012;5;;"070112";5.00;0;18173;18.80;19.62;26.00;;
26357;;;;1;2012;5;;"020112";15.00;0;;17.26;20.70;26.50;;
26357;;;;1;2012;5;;"070112";5.00;0;18173;18.80;19.62;26.50;;
26357;;;;1;2012;5;;"070112";5.00;0;18173;18.80;19.62;26.50;;
47497;;;;1;2012;5;;"11011";2.00;0;263;141.41;148.50;177.00;;
47497;;;;1;2012;5;;"11010";3.00;0;19021;141.41;149.25;172.00;;
47497;;;;1;2012;5;;"02519";3.00;0;288;141.54;147.16;170.00;;
47497;;;;1;2012;5;;"11002";1.00;0;288;126.81;149.07;169.00;;
47497;;;;1;2012;5;;"14013";3.00;0;288;113.19;142.49;166.00;;
47497;;;;1;2012;5;;"14013";5.00;0;288;113.19;142.49;166.00;;
47497;;;;1;2012;5;;"03017";3.00;0;19053;141.55;149.88;193.00;;
48709;;;;1;2012;5;;"410711";17.00;0;263;48.29;52.79;62.50;;
48709;;;;1;2012;5;;"380711";12.00;0;263;48.29;52.79;62.50;;
48709;;;;1;2012;5;;"390711";13.00;0;148;47.66;52.35;60.00;;
47488;;;;1;2012;5;;"12553";26.00;0;19021;48.69;51.79;62.00;;
47488;;;;1;2012;5;;"13012";23.00;0;1615;49.10;51.56;61.50;;
47488;;;;1;2012;5;;"13323";40.00;0;1615;49.06;51.10;61.00;;
47488;;;;1;2012;5;;"13016";1.00;0;1615;49.10;52.09;60.00;;
47488;;;;1;2012;5;;"14089";30.00;0;288;39.01;49.50;57.50;;
47488;;;;1;2012;5;;"14089";30.00;0;288;39.01;49.50;57.50;;
47488;;;;1;2012;5;;"14089";50.00;0;288;39.01;49.50;57.50;;
47488;;;;1;2012;5;;"12319";50.00;0;288;38.96;49.50;57.50;;
47488;;;;1;2012;5;;"14089";60.00;0;288;39.01;49.50;57.50;;
47488;;;;1;2012;5;;"120312";25.00;0;6510;47.90;52.69;62.50;;
47488;;;;1;2012;5;;"120312";19.00;0;6510;47.90;52.69;62.50;;
47487;;;;1;2012;5;;"13468";3.00;0;263;181.80;191.31;246.00;;
47487;;;;1;2012;5;;"13480";2.00;0;263;181.73;189.41;244.00;;
47487;;;;1;2012;5;;"13480";3.00;0;263;181.73;189.92;227.00;;
47487;;;;1;2012;5;;"13480";4.00;0;263;181.73;189.41;226.00;;
47487;;;;1;2012;5;;"13480";1.00;0;263;181.73;189.41;226.00;;
47487;;;;1;2012;5;;"13465";5.00;0;148;181.80;192.48;248.00;;
47487;;;;1;2012;5;;"13465";1.00;0;148;181.80;194.45;240.00;;
47487;;;;1;2012;5;;"14150";3.00;0;1615;183.15;189.04;226.00;;
47245;;;;1;2012;5;;"1291211";2.00;0;19021;321.73;333.89;431.00;;
47245;;;;1;2012;5;;"1291211";1.00;0;19021;321.73;333.89;431.00;;
47245;;;;1;2012;5;;"1121011";1.00;0;18173;321.73;294.63;376.00;;
47245;;;;1;2012;5;;"1031011";3.00;0;19053;321.73;337.45;434.00;;
47245;;;;1;2012;5;;"1201011";1.00;0;148;314.00;336.60;431.00;;
47245;;;;1;2012;5;;"1421211";2.00;0;263;321.73;338.16;427.00;;
47245;;;;1;2012;5;;"1401211";5.00;0;288;321.73;288.03;404.00;;
47245;;;;1;2012;5;;"1401211";3.00;0;288;321.73;288.03;377.00;;
47245;;;;1;2012;5;;"1401211";1.00;0;288;321.73;288.03;377.00;;
47245;;;;1;2012;5;;"1121011";2.00;0;288;321.73;256.23;353.00;;
47245;;;;1;2012;5;;"1231111";2.00;0;288;321.73;241.00;330.00;;
47237;;;;1;2012;5;;"380711";1.00;0;1615;314.00;334.29;413.00;;
47246;;;;1;2012;5;;"431211";3.00;0;19021;303.45;318.58;410.00;;
47246;;;;1;2012;5;;"261011";1.00;0;19053;303.45;316.73;408.00;;
47246;;;;1;2012;5;;"431211";2.00;0;19021;303.45;318.03;402.00;;
47246;;;;1;2012;5;;"431211";2.00;0;19021;303.45;317.08;401.00;;
47246;;;;1;2012;5;;"210811";3.00;0;112497;296.00;321.93;411.00;;
47246;;;;1;2012;5;;"090212";2.00;0;263;303.45;319.30;403.00;;
47246;;;;1;2012;5;;"080212";1.00;0;1615;296.00;319.46;394.00;;
47246;;;;1;2012;5;;"050112";1.00;0;148;296.00;318.57;393.00;;
47244;;;;1;2012;5;;"230112";2.00;0;19021;163.32;172.32;218.00;;
47244;;;;1;2012;5;;"230112";4.00;0;19021;163.32;171.33;217.00;;
47244;;;;1;2012;5;;"230112";3.00;0;19021;163.32;171.33;213.00;;
47242;;;;1;2012;5;;"310212";7.00;0;263;160.00;171.47;220.00;;
47242;;;;1;2012;5;;"310212";4.00;0;263;160.00;171.47;220.00;;
47242;;;;1;2012;5;;"310212";1.00;0;263;160.00;173.09;218.00;;
47242;;;;1;2012;5;;"310212";5.00;0;263;160.00;171.92;216.00;;
47243;;;;1;2012;5;;"120112";2.00;0;1615;260.00;274.93;340.00;;
47243;;;;1;2012;5;;"060112";1.00;0;148;260.00;278.71;344.00;;
47243;;;;1;2012;5;;"060112";3.00;0;148;260.00;278.69;351.00;;
47243;;;;1;2012;5;;"060112";2.00;0;263;267.00;280.23;354.00;;
47243;;;;1;2012;5;;"060112";1.00;0;263;267.00;280.23;354.00;;
47951;;;;1;2012;5;;"160311";0.50;0;19053;247.95;286.46;355.00;;
47951;;;;1;2012;5;;"040211";1.00;0;19053;247.95;276.45;345.00;;
47951;;;;1;2012;5;;"381111";1.00;0;19053;240.12;270.60;343.00;;
47951;;;;1;2012;5;;"340811, 360811";5.00;0;19053;240.12;265.44;338.00;;
47951;;;;1;2012;5;;"411111";3.00;0;18173;261.00;268.64;347.00;;
47951;;;;1;2012;5;;"401111";2.00;0;263;261.00;267.78;347.00;;
47951;;;;1;2012;5;;"270411";1.00;0;263;261.00;273.09;345.00;;
47951;;;;1;2012;5;;"471211";1.00;0;263;261.00;264.76;337.00;;
47951;;;;1;2012;5;;"401111";3.00;0;263;261.00;267.49;333.00;;
47951;;;;1;2012;5;;"411111";2.00;0;6510;261.00;266.75;346.00;;
47951;;;;1;2012;5;;"270411";0.50;0;148;247.95;269.45;344.00;;
47951;;;;1;2012;5;;"481211";2.00;0;6510;261.00;265.98;338.00;;
47952;;;;1;2012;5;;"381111";3.00;0;19053;88.32;98.55;131.00;;
47952;;;;1;2012;5;;"351011, 381111";1.00;0;19053;88.32;98.55;128.00;;
47952;;;;1;2012;5;;"351011";3.00;0;19053;88.32;98.55;128.00;;
47952;;;;1;2012;5;;"401111";5.00;0;6510;96.00;99.33;133.00;;
47952;;;;1;2012;5;;"320911";2.00;0;263;96.00;98.35;133.00;;
47952;;;;1;2012;5;;"401111";2.00;0;6510;96.00;99.88;132.00;;
47952;;;;1;2012;5;;"320911";4.00;0;263;96.00;98.35;132.00;;
47952;;;;1;2012;5;;"431111";5.00;0;148;86.40;98.33;130.00;;
26841;;;;1;2012;5;;"5904N0811";2.00;0;19053;142.87;154.79;198.00;;
41928;;;;1;2012;5;;"1338633";2.00;0;6510;259.34;289.96;368.00;;
18448;;;;1;2012;5;;"1435864";4.00;0;19021;124.25;136.07;174.00;;
18448;;;;1;2012;5;;"1423108";1.00;0;263;124.47;135.80;174.00;;
18448;;;;1;2012;5;;"1435864";2.00;0;19021;124.25;133.51;171.00;;
18448;;;;1;2012;5;;"1430492";1.00;0;1615;124.23;136.62;171.00;;
18448;;;;1;2012;5;;"1430492";1.00;0;19021;124.29;135.39;170.00;;
18448;;;;1;2012;5;;"1435864";2.00;0;19021;124.25;133.51;165.00;;
47454;;;;1;2012;5;;"11111";4.00;0;112497;39.19;44.36;58.50;;
3927;;;;1;2012;5;;"31011";1.00;0;1615;52.90;59.38;77.00;;
3927;;;;1;2012;5;;"30711";2.00;0;263;52.90;59.59;78.50;;
8057;;;;1;2012;5;;"11111";7.00;0;18173;18.58;23.73;30.50;;
8057;;;;1;2012;5;;"11111";4.00;0;18173;18.58;23.75;30.00;;
8057;;;;1;2012;5;;"11111";9.00;0;18173;18.58;23.73;30.00;;
8057;;;;1;2012;5;;"11011";1.00;0;18173;18.58;23.53;30.00;;
51648;;;;1;2012;5;;"050312";4.00;0;6510;27.25;22.44;31.50;;
55237;;;;1;2012;5;;"010112";2.00;0;18173;16.01;19.64;25.50;;
1667;;;;1;2012;5;;"80059931";4.00;0;263;48.83;65.68;83.00;;
48435;;;;1;2012;5;;"L47862";4.00;0;112497;33.22;42.19;54.00;;
48435;;;;1;2012;5;;"L47862";10.00;0;112497;33.22;40.85;52.00;;
48435;;;;1;2012;5;;"K35764";1.00;0;263;29.82;37.13;47.90;;
48435;;;;1;2012;5;;"L30299";9.00;0;1615;33.25;40.66;52.50;;
48435;;;;1;2012;5;;"L30299";2.00;0;1615;33.25;41.28;52.50;;
48435;;;;1;2012;5;;"L30299";2.00;0;1615;33.25;40.59;52.50;;
48435;;;;1;2012;5;;"L30299";8.00;0;1615;33.25;40.66;52.00;;
48435;;;;1;2012;5;;"L30299";3.00;0;1615;33.25;40.66;52.00;;
48435;;;;1;2012;5;;"L30127";2.00;0;1615;33.25;39.85;52.00;;
48432;;;;1;2012;5;;"L51048";16.00;0;1615;19.20;23.40;30.00;;
48432;;;;1;2012;5;;"L50774";3.00;0;6510;19.20;25.96;32.50;;
48432;;;;1;2012;5;;"L59323";12.00;0;112497;19.17;25.34;32.00;;
49925;;;;1;2012;5;;"41011";1.00;0;19021;90.00;81.52;114.00;;
49925;;;;1;2012;5;;"20811";1.00;0;19021;90.00;81.52;114.00;;
22520;;;;1;2012;5;;"19014302";1.00;0;6510;168.84;160.49;212.00;;
22520;;;;1;2012;5;;"BZ4362";1.00;0;6510;168.84;158.40;205.00;;
46853;;;;1;2012;5;;"19012202";2.00;0;288;277.56;371.90;449.00;;
27385;;;;1;2012;5;;"030811";1.00;0;112497;92.93;101.75;133.00;;
46852;;;;1;2012;5;;"19012002";1.00;0;288;382.46;511.52;608.00;;
31436;;;;1;2012;5;;"10680969";10.00;0;6510;50.99;58.41;77.00;;
31436;;;;1;2012;5;;"10680969";5.00;0;6510;50.99;58.41;76.50;;
31436;;;;1;2012;5;;"10699605";1.00;0;1615;50.99;57.94;76.00;;
31436;;;;1;2012;5;;"10699605";3.00;0;1615;50.99;56.87;75.00;;
70;;;;1;2012;5;;"400711";4.00;0;19053;115.27;119.68;155.00;;
70;;;;1;2012;5;;"481111";3.00;0;6510;115.12;124.08;159.00;;
33729;;;;1;2012;5;;"600711";2.00;0;19053;150.62;159.19;205.00;;
33729;;;;1;2012;5;;"821111";1.00;0;112497;150.62;158.08;200.00;;
33729;;;;1;2012;5;;"821111";2.00;0;112497;150.62;157.92;200.00;;
33729;;;;1;2012;5;;"690911";2.00;0;1615;150.62;156.96;203.00;;
33729;;;;1;2012;5;;"821111";2.00;0;112497;150.62;157.92;204.00;;
32865;;;;1;2012;5;;"11431";5.00;0;1615;54.23;57.29;76.50;;
32865;;;;1;2012;5;;"04441";1.00;0;19053;54.24;59.90;79.00;;
21609;;;;1;2012;5;;"12458";8.00;0;148;108.44;113.59;147.00;;
21609;;;;1;2012;5;;"13039";3.00;0;1615;108.41;114.36;147.00;;
21609;;;;1;2012;5;;"13039";1.00;0;1615;108.41;115.87;146.00;;
21609;;;;1;2012;5;;"13022";1.00;0;263;108.41;114.86;145.00;;
21609;;;;1;2012;5;;"11410";1.00;0;148;108.52;114.99;143.00;;
21609;;;;1;2012;5;;"21003";5.00;0;288;108.45;112.60;143.00;;
21609;;;;1;2012;5;;"21003";10.00;0;288;108.45;112.60;143.00;;
21609;;;;1;2012;5;;"13023";1.00;0;263;108.41;115.08;143.00;;
21609;;;;1;2012;5;;"13041";9.00;0;19021;108.41;114.61;142.00;;
32865;;;;1;2012;5;;"12444";1.00;0;6510;54.21;58.74;78.50;;
32865;;;;1;2012;5;;"12447";15.00;0;148;54.21;57.70;77.50;;
32865;;;;1;2012;5;;"12452";1.00;0;19021;54.25;57.86;77.50;;
32865;;;;1;2012;5;;"12441";3.00;0;148;54.21;57.93;77.50;;
32865;;;;1;2012;5;;"12467";12.00;0;263;54.25;58.92;77.00;;
32865;;;;1;2012;5;;"12445";10.00;0;148;54.21;57.50;76.50;;
32865;;;;1;2012;5;;"12452";9.00;0;19021;54.25;57.56;75.50;;
32865;;;;1;2012;5;;"12452";22.00;0;19021;54.25;57.86;74.50;;
249;;;;1;2012;5;;"3580411";1.00;0;19053;162.02;178.20;219.00;;
249;;;;1;2012;5;;"3580411";2.00;0;263;162.02;177.01;222.00;;
249;;;;1;2012;5;;"3590411";2.00;0;1615;161.88;183.11;224.00;;
13246;;;;1;2012;5;;"3570311";1.00;0;19053;418.77;465.81;592.00;;
9063;;;;1;2012;5;;"T15134C";1.00;0;1615;214.73;243.05;303.00;;
9063;;;;1;2012;5;;"T19758L";2.00;0;19053;214.76;238.23;298.00;;
9063;;;;1;2012;5;;"T19758L";2.00;0;1615;214.84;238.17;298.00;;
9064;;;;1;2012;5;;"T19759A";1.00;0;19053;411.93;451.83;555.00;;
52106;;;;1;2012;5;;"6910911";1.00;0;263;272.62;279.33;348.00;;
52121;;;;1;2012;5;;"7100511";4.00;0;263;209.96;218.57;282.00;;
52121;;;;1;2012;5;;"7100511";2.00;0;263;209.96;218.57;282.00;;
52121;;;;1;2012;5;;"6240511";5.00;0;148;209.96;216.27;280.00;;
52121;;;;1;2012;5;;"6240511";3.00;0;148;209.96;216.27;280.00;;
52121;;;;1;2012;5;;"6240511";1.00;0;263;209.96;218.57;277.00;;
52121;;;;1;2012;5;;"6240511";3.00;0;263;209.96;218.57;277.00;;
52121;;;;1;2012;5;;"6510511";1.00;0;1615;209.97;219.39;272.00;;
48316;;;;1;2012;5;;"003461A";1.00;0;1615;429.32;443.85;573.00;;
34257;;;;1;2012;5;;"9030111";4.00;0;288;96.37;111.45;146.00;;
49467;;;;1;2012;5;;"13018";1.00;0;288;215.13;263.47;329.00;;
49467;;;;1;2012;5;;"11005";2.00;0;19021;267.74;280.85;348.00;;
49467;;;;1;2012;5;;"12013";2.00;0;1615;269.61;285.03;366.00;;
49467;;;;1;2012;5;;"04003";1.00;0;288;239.40;274.33;347.00;;
49467;;;;1;2012;5;;"04003";2.00;0;288;239.40;274.33;341.00;;
49467;;;;1;2012;5;;"0403";1.00;0;288;239.40;276.80;343.00;;
48733;;;;1;2012;5;;"13023";2.00;0;263;133.97;140.90;178.00;;
48733;;;;1;2012;5;;"13023";1.00;0;263;133.97;140.90;182.00;;
48733;;;;1;2012;5;;"13022";2.00;0;1615;133.97;140.84;175.00;;
48733;;;;1;2012;5;;"13022";1.00;0;1615;133.97;141.88;179.00;;
48733;;;;1;2012;5;;"11013";1.00;0;19053;135.24;141.95;183.00;;
23055;;;;1;2012;5;;"0KTLB20002";1.00;0;112497;661.25;643.63;809.00;;
23055;;;;1;2012;5;;"1KTLB01001";1.00;0;1615;660.48;726.04;925.00;;
23055;;;;1;2012;5;;"0KTLB22001";1.00;0;19021;661.97;678.85;845.00;;
66509;;;;1;2012;5;;"2KTLD23001";2.00;0;19021;313.18;333.21;412.00;;
66509;;;;1;2012;5;;"2KTLD23001";1.00;0;19021;313.18;331.90;426.00;;
66509;;;;1;2012;5;;"2KTLD23001";1.00;0;19021;313.18;333.21;428.00;;
53858;;;;1;2012;5;;"0160112";66.00;0;16858;12.09;15.69;20.00;;
52251;;;;1;2012;5;;"340112";113.00;0;288;13.20;18.14;23.00;;
53875;;;;1;2012;5;;"12291111";8.00;0;;18.08;22.77;29.00;;
53875;;;;1;2012;5;;"950212";15.00;0;288;16.36;22.49;28.50;;
19169;;;;1;2012;5;;"310112";1.00;0;19021;21.50;27.91;35.50;;
19169;;;;1;2012;5;;"470112";2.00;0;148;21.50;26.57;34.50;;
19169;;;;1;2012;5;;"500112";4.00;0;148;21.50;26.81;34.00;;
19169;;;;1;2012;5;;"450112";12.00;0;112497;21.50;25.16;32.50;;
19169;;;;1;2012;5;;"1000411";0.40;0;1615;21.50;24.27;32.10;;
19169;;;;1;2012;5;;"560212";2.00;0;18173;21.50;24.20;32.00;;
35987;;;;1;2012;5;;"280311";1.00;0;263;26.01;32.22;41.60;;
