DrugID;Segment;Year;Month;Series;TotDrugQn;MnfPrice;PrcPrice;RtlPrice;Funds;VendorID;Remark;SrcOrg 
29324;1;2012;7;"410911";16.00;35.90;38.19;50.50;0.00;112497;;
29324;1;2012;7;"561211";20.00;35.90;37.29;50.00;0.00;6510;;
29324;1;2012;7;"491111";3.00;35.90;38.01;50.00;0.00;112497;;
29324;1;2012;7;"400911";5.00;35.90;38.14;50.00;0.00;148;;
29324;1;2012;7;"410911";5.00;35.90;37.30;50.00;0.00;112497;;
29324;1;2012;7;"491111";28.00;35.90;37.65;49.50;0.00;112497;;
29330;1;2012;7;"030212";1.00;63.46;57.54;80.50;0.00;19021;;
29330;1;2012;7;"070212";5.00;63.46;53.80;77.00;0.00;19021;;
29330;1;2012;7;"070212";2.00;63.46;54.51;75.50;0.00;19021;;
29330;1;2012;7;"070212";2.00;63.46;53.73;75.00;0.00;19021;;
29330;1;2012;7;"151211";2.00;55.56;56.11;74.50;0.00;19021;;
29330;1;2012;7;"090711";2.00;52.63;54.13;73.10;0.00;1615;;
29330;1;2012;7;"060211";1.00;52.63;51.62;70.60;0.00;1615;;
49194;1;2012;7;"A51457";1.00;158.41;167.42;211.00;0.00;6510;;
31643;1;2012;7;"061111";1.00;145.01;156.46;197.00;0.00;19053;;
31643;1;2012;7;"050111";1.00;144.93;152.67;197.00;0.00;19053;;
31643;1;2012;7;"061111";4.00;145.01;157.74;198.00;0.00;19053;;
37825;1;2012;7;"042Ñ";1.00;103.68;109.04;141.00;0.00;263;;
37825;1;2012;7;"187B/1111";1.00;103.68;119.24;148.00;0.00;6510;;
23811;1;2012;7;"087D";4.00;156.60;160.72;193.00;0.00;148;;
23811;1;2012;7;"054D/0312";2.00;156.60;159.83;192.00;0.00;6510;;
23811;1;2012;7;"278C/1211";1.00;156.60;160.05;192.00;0.00;6510;;
23811;1;2012;7;"293C";1.00;156.60;159.36;191.00;0.00;148;;
23811;1;2012;7;"052D/0312";5.00;156.60;158.18;190.00;0.00;6510;;
23811;1;2012;7;"036D/0212";7.00;156.60;158.18;190.00;0.00;6510;;
23811;1;2012;7;"036D/0212";2.00;156.60;158.62;190.00;0.00;6510;;
23811;1;2012;7;"230C";1.00;156.60;157.96;190.00;0.00;1615;;
23811;1;2012;7;"052D/0312";10.00;156.60;157.41;189.00;0.00;6510;;
23811;1;2012;7;"036D/0212";4.00;156.60;156.97;189.00;0.00;6510;;
29193;1;2012;7;"177C/0911";3.00;226.80;225.50;288.00;0.00;6510;;
29193;1;2012;7;"208C";2.00;226.80;237.16;294.00;0.00;263;;
29193;1;2012;7;"177C/0911";2.00;226.80;225.50;294.00;0.00;6510;;
29193;1;2012;7;"147C";1.00;226.80;232.65;295.00;0.00;1615;;
29193;1;2012;7;"028C/0511";1.00;226.80;238.35;301.00;0.00;19053;;
29193;1;2012;7;"272C/1211";1.00;226.80;235.86;304.00;0.00;19053;;
29193;1;2012;7;"117C";5.00;226.80;236.56;305.00;0.00;1615;;
43824;1;2012;7;"241C/1111";2.00;322.92;337.09;434.00;0.00;19053;;
43824;1;2012;7;"159C";1.00;322.92;331.52;429.00;0.00;148;;
43824;1;2012;7;"153C";1.00;322.92;347.22;428.00;0.00;263;;
43824;1;2012;7;"216C";2.00;322.92;329.16;427.00;0.00;1615;;
43824;1;2012;7;"158Ñ/0911";1.00;322.92;344.64;426.00;0.00;19053;;
38120;1;2012;7;"280C/1211";1.00;579.96;586.74;761.00;0.00;6510;;
38120;1;2012;7;"156C";1.00;579.96;610.96;785.00;0.00;263;;
21344;1;2012;7;"810512";10.00;7.50;9.69;12.00;0.00;288;;
21344;1;2012;7;"1420911";4.00;7.50;9.07;11.60;0.00;288;;
19610;1;2012;7;"240411";3.00;9.16;11.72;15.10;0.00;18173;;
19610;1;2012;7;"1191111";2.00;9.16;11.36;14.50;0.00;288;;
19610;1;2012;7;"1191111";1.70;9.16;11.36;14.50;0.00;288;;
19610;1;2012;7;"1081011";0.10;9.16;11.08;14.00;0.00;288;;
28649;1;2012;7;"420611";2.00;15.90;18.90;24.50;0.00;288;;
28649;1;2012;7;"591111";10.00;15.90;20.54;26.00;0.00;288;;
28649;1;2012;7;"90212";10.00;15.90;20.55;26.00;0.00;288;;
52294;1;2012;7;"080312";3.00;19.52;17.72;24.50;0.00;112497;;
52294;1;2012;7;"641111";7.00;19.52;18.11;25.00;0.00;18173;;
52294;1;2012;7;"030312";2.30;19.52;18.21;25.00;0.00;18173;;
52294;1;2012;7;"030312";5.50;19.52;18.21;25.00;0.00;18173;;
55361;1;2012;7;"B6205";1.00;81.56;92.46;120.00;0.00;1615;;
55396;1;2012;7;"B6195";2.00;149.51;173.78;219.00;0.00;148;;
47883;1;2012;7;"S1977";5.00;200.90;228.56;284.00;0.00;1615;;
47883;1;2012;7;"S1977";4.00;200.90;228.18;284.00;0.00;1615;;
47883;1;2012;7;"S1977";1.00;200.90;228.56;289.00;0.00;1615;;
47883;1;2012;7;"S2054";2.00;200.90;230.91;282.00;0.00;19053;;
47883;1;2012;7;"S2038";0.20;200.90;230.99;287.00;0.00;263;;
47883;1;2012;7;"S2054";3.00;200.90;231.77;288.00;0.00;19053;;
47883;1;2012;7;"S2038";1.00;200.90;230.99;292.00;0.00;263;;
47883;1;2012;7;"S2054";1.00;200.90;232.01;293.00;0.00;148;;
47867;1;2012;7;"T0069A";1.00;169.20;193.64;245.00;0.00;19053;;
47866;1;2012;7;"T0725";1.00;206.23;236.76;299.00;0.00;19053;;
47866;1;2012;7;"T0783";2.00;206.23;247.91;305.00;0.00;19053;;
52117;1;2012;7;"S0049";2.00;45.55;55.44;70.50;0.00;6510;;
52236;1;2012;7;"S0040";2.00;157.07;179.87;227.00;0.00;148;;
48909;1;2012;7;"N67E1002";1.00;14.10;18.15;23.00;0.00;6510;;
51632;1;2012;7;"06VL1211";10.00;21.36;26.09;33.50;0.00;18173;;
51632;1;2012;7;"06VL1211";1.00;21.36;26.19;33.50;0.00;18173;;
51632;1;2012;7;"05VL0611";9.00;21.36;25.58;33.00;0.00;18173;;
51632;1;2012;7;"05VL0611";4.00;21.36;25.78;33.00;0.00;18173;;
51632;1;2012;7;"07VL1211";8.00;21.35;27.15;35.00;0.00;112497;;
51632;1;2012;7;"04VL0611";10.00;21.34;26.95;34.00;0.00;112497;;
51632;1;2012;7;"07VL1211";9.00;21.35;25.93;33.50;0.00;112497;;
51632;1;2012;7;"07VL1211";4.00;21.35;25.43;33.00;0.00;112497;;
51631;1;2012;7;"01VM0511";8.00;25.09;29.82;39.00;0.00;288;;
51631;1;2012;7;"02VM0112";10.00;25.19;30.69;39.50;0.00;18173;;
51631;1;2012;7;"02VM0112";10.00;25.19;30.69;39.50;0.00;18173;;
51631;1;2012;7;"17VM1211";1.00;25.21;31.88;41.00;0.00;263;;
51631;1;2012;7;"16VM0311";1.00;25.21;31.67;40.50;0.00;263;;
51631;1;2012;7;"05VM0112";9.00;25.19;32.22;41.00;0.00;112497;;
51631;1;2012;7;"05VM0112";1.00;25.19;30.31;39.50;0.00;112497;;
51631;1;2012;7;"05VM0112";7.00;25.19;29.93;39.00;0.00;112497;;
51631;1;2012;7;"23VM0112";8.00;25.21;30.03;39.00;0.00;19021;;
51631;1;2012;7;"17VM0111";2.00;25.21;29.25;38.40;0.00;19053;;
51631;1;2012;7;"30VM1211";5.00;25.19;29.36;38.00;0.00;19021;;
51631;1;2012;7;"30VM1211";2.00;25.19;28.29;37.50;0.00;19021;;
21769;1;2012;7;"050611";1.00;10.91;12.71;16.70;0.00;19021;;
22838;1;2012;7;"A16162A";1.20;252.33;283.73;360.00;0.00;19053;;
21523;1;2012;7;"11011";1.00;179.46;182.73;237.00;0.00;148;;
11038;1;2012;7;"10411";2.00;81.86;82.52;112.00;0.00;19053;;
11038;1;2012;7;"10112";4.00;81.86;86.02;116.00;0.00;1615;;
42233;1;2012;7;"1201211";4.00;189.42;180.38;228.00;0.00;1615;;
42233;1;2012;7;"230212";13.00;189.42;184.50;237.00;0.00;112497;;
42233;1;2012;7;"220212";10.00;189.42;184.50;237.00;0.00;112497;;
42233;1;2012;7;"60112";4.00;189.42;181.48;229.00;0.00;19053;;
42233;1;2012;7;"330212";5.00;189.42;180.79;233.00;0.00;19053;;
42233;1;2012;7;"320212";3.00;189.42;182.14;235.00;0.00;19053;;
42233;1;2012;7;"60112";1.00;189.42;181.48;239.00;0.00;19053;;
42233;1;2012;7;"330212";5.00;189.42;181.79;239.00;0.00;19053;;
42233;1;2012;7;"330212";8.00;189.42;181.79;239.00;0.00;19053;;
42233;1;2012;7;"200212";10.00;189.42;182.29;240.00;0.00;19053;;
49029;1;2012;7;"12722";1.00;51.43;61.71;79.00;0.00;6510;;
49030;1;2012;7;"14089";1.00;51.40;59.84;77.00;0.00;6510;;
37423;1;2012;7;"1191211";5.00;16.91;20.19;26.00;0.00;112497;;
37423;1;2012;7;"020112";5.00;16.91;19.92;26.00;0.00;112497;;
37423;1;2012;7;"100212";4.00;16.91;20.38;26.00;0.00;112497;;
37423;1;2012;7;"1221211";2.00;25.00;18.62;27.00;0.00;18173;;
37423;1;2012;7;"460512";5.00;25.00;18.67;27.50;0.00;18173;;
37423;1;2012;7;"660711";1.00;20.19;21.28;28.50;0.00;19053;;
37423;1;2012;7;"140212";10.00;26.78;20.85;30.50;0.00;288;;
49874;1;2012;7;"340611";1.00;542.59;363.09;525.00;0.00;19021;;
49874;1;2012;7;"290611";1.00;542.59;356.48;500.00;0.00;1615;;
49874;1;2012;7;"300611";1.00;542.59;303.45;467.00;0.00;1615;;
49874;1;2012;7;"611111";0.80;309.92;357.69;436.00;0.00;19021;;
25;1;2012;7;"150311";1.00;757.03;633.61;861.00;0.00;112497;;
416;1;2012;7;"08G218E02/1284";1.00;1320.55;1463.33;1727.00;0.00;1615;;
416;1;2012;7;"07G898E02/1074";1.00;1322.40;1472.12;1737.00;0.00;1615;;
416;1;2012;7;"08G218E02";1.00;1320.55;1477.48;1773.00;0.00;148;;
416;1;2012;7;"10S878E02/1179";1.00;1321.74;1479.80;1776.00;0.00;19053;;
416;1;2012;7;"09G228E03";1.00;1320.59;1481.99;1778.00;0.00;19021;;
416;1;2012;7;"15842TB22";1.00;1322.40;1492.07;1790.00;0.00;1615;;
237;1;2012;7;"075468E01";1.00;1306.13;1456.46;1783.00;0.00;148;;
237;1;2012;7;"085918E01";2.00;1305.85;1429.93;1716.00;0.00;1615;;
237;1;2012;7;"075508E01";1.00;1305.85;1440.53;1700.00;0.00;1615;;
237;1;2012;7;"085898E01";1.00;1305.85;1432.81;1694.00;0.00;1615;;
237;1;2012;7;"950568E01";1.00;1305.38;1448.87;1776.00;0.00;263;;
237;1;2012;7;"075488E01";1.00;1306.23;1448.88;1710.00;0.00;19053;;
237;1;2012;7;"075448E01";3.00;1306.13;1463.24;1610.00;0.00;263;;
49555;1;2012;7;"03388";1.50;103.79;109.79;139.00;0.00;19053;;
66284;1;2012;7;"10312";3.00;21.92;26.90;35.00;0.00;18173;;
66284;1;2012;7;"10312";1.00;21.92;27.27;35.00;0.00;112497;;
66284;1;2012;7;"51011";1.00;21.92;26.90;35.00;0.00;18173;;
66284;1;2012;7;"10312";5.00;21.92;26.90;34.50;0.00;18173;;
66284;1;2012;7;"10312";1.00;21.92;27.03;34.50;0.00;112497;;
66284;1;2012;7;"10312";9.00;21.92;26.55;34.50;0.00;112497;;
66284;1;2012;7;"10312";3.00;21.92;26.56;34.50;0.00;112497;;
66284;1;2012;7;"51011";1.00;21.92;26.90;34.50;0.00;18173;;
62746;1;2012;7;"112121";1.00;93.15;105.89;140.00;0.00;19021;;
62746;1;2012;7;"112131";2.00;97.04;106.64;139.00;0.00;112497;;
66285;1;2012;7;"121111";1.00;26.38;24.42;34.00;0.00;6510;;
66285;1;2012;7;"20112";6.00;26.38;24.31;34.00;0.00;6510;;
52613;1;2012;7;"180910";6.00;19.27;22.77;29.50;0.00;6510;;
52613;1;2012;7;"180910";6.00;19.27;22.77;29.50;0.00;6510;;
52613;1;2012;7;"20112";2.00;19.27;22.74;29.50;0.00;112497;;
52613;1;2012;7;"221110";1.00;19.27;21.21;28.20;0.00;112497;;
52613;1;2012;7;"130611";2.00;19.27;20.66;27.50;0.00;112497;;
52613;1;2012;7;"170512";3.00;19.27;20.38;27.00;0.00;112497;;
52613;1;2012;7;"20112";10.00;19.27;19.92;26.50;0.00;112497;;
52613;1;2012;7;"20112";6.00;19.27;19.82;26.50;0.00;112497;;
57632;1;2012;7;"20212";4.00;10.80;12.28;16.00;0.00;18173;;
55410;1;2012;7;"100711";6.00;13.50;13.28;18.00;0.00;19021;;
18303;1;2012;7;"166139";2.00;122.77;136.71;178.00;0.00;263;;
18303;1;2012;7;"166139";1.00;122.77;137.94;172.00;0.00;263;;
18303;1;2012;7;"166139";1.00;122.77;134.91;172.00;0.00;263;;
18303;1;2012;7;"166138";1.00;122.77;135.54;170.00;0.00;19053;;
18303;1;2012;7;"182867";2.00;122.68;135.10;169.00;0.00;148;;
18303;1;2012;7;"166139";1.00;122.77;135.54;167.00;0.00;263;;
18303;1;2012;7;"152449";1.00;122.66;133.96;165.00;0.00;1615;;
439;1;2012;7;"1V013";2.00;66.18;79.79;104.00;0.00;18173;;
439;1;2012;7;"2V002";6.00;66.23;77.32;101.00;0.00;112497;;
439;1;2012;7;"1V014";1.00;66.21;75.89;100.00;0.00;19053;;
439;1;2012;7;"1V009";3.00;66.16;76.40;100.00;0.00;19053;;
439;1;2012;7;"2V003";10.00;66.11;76.16;98.00;0.00;148;;
439;1;2012;7;"1V014";4.00;66.21;74.79;98.00;0.00;19053;;
439;1;2012;7;"1V014";3.00;66.21;76.07;98.00;0.00;19053;;
439;1;2012;7;"2V003";5.00;66.11;74.24;97.50;0.00;1615;;
439;1;2012;7;"1V014";3.00;66.21;75.31;97.50;0.00;19053;;
439;1;2012;7;"1V014";10.00;66.21;74.79;97.00;0.00;19053;;
439;1;2012;7;"2V002";4.00;66.23;74.90;97.00;0.00;1615;;
13374;1;2012;7;"2V001";5.00;83.89;95.61;126.00;0.00;148;;
13374;1;2012;7;"1V006";4.00;83.72;95.81;126.00;0.00;19053;;
13374;1;2012;7;"1V006";1.00;83.72;95.81;126.00;0.00;19053;;
13374;1;2012;7;"2V001";5.00;83.89;96.00;126.00;0.00;148;;
13374;1;2012;7;"1V004";1.00;84.60;97.81;126.00;0.00;288;;
13374;1;2012;7;"2V001";8.00;83.89;96.00;124.00;0.00;148;;
13374;1;2012;7;"1V005";2.00;83.81;96.20;124.00;0.00;263;;
13374;1;2012;7;"1V006";9.00;83.72;95.00;123.00;0.00;19053;;
13374;1;2012;7;"1V003";1.00;83.76;90.72;121.00;0.00;19053;;
13374;1;2012;7;"1V003";4.00;83.81;95.12;117.00;0.00;263;;
50856;1;2012;7;"2316573";1.00;26.04;29.26;38.00;0.00;6510;;
50856;1;2012;7;"2316573";2.00;26.04;29.26;38.50;0.00;6510;;
57720;1;2012;7;"01P";2.00;111.42;125.21;156.00;0.00;19053;;
26398;1;2012;7;"01111782";2.00;137.29;155.76;197.00;0.00;6510;;
49276;1;2012;7;"11096";2.00;368.51;436.57;538.00;0.00;19021;;
49276;1;2012;7;"11084";2.00;376.46;447.71;542.00;0.00;112497;;
49276;1;2012;7;"11098";4.00;393.67;440.94;540.00;0.00;263;;
49276;1;2012;7;"11102";1.00;393.67;440.92;560.00;0.00;263;;
49276;1;2012;7;"11103";2.00;393.67;438.70;547.00;0.00;19053;;
49276;1;2012;7;"11103";1.00;393.67;438.58;557.00;0.00;19053;;
49275;1;2012;7;"241011";1.00;514.55;575.70;731.00;0.00;19021;;
49275;1;2012;7;"391211";3.00;484.47;572.67;694.00;0.00;263;;
49275;1;2012;7;"120512";2.00;517.96;578.25;734.00;0.00;19053;;
49275;1;2012;7;"100512";1.00;517.96;577.91;734.00;0.00;19053;;
49275;1;2012;7;"100512";2.00;517.96;577.91;708.00;0.00;19053;;
49275;1;2012;7;"30112";1.00;517.96;572.41;702.00;0.00;19053;;
49275;1;2012;7;"371211";1.00;496.31;572.62;697.00;0.00;19053;;
52615;1;2012;7;"130312";1.00;124.27;129.21;167.00;0.00;148;;
52615;1;2012;7;"180412";1.00;124.27;128.03;166.00;0.00;19021;;
52615;1;2012;7;"60112";2.00;124.27;131.78;166.00;0.00;6510;;
52615;1;2012;7;"240412";5.00;124.27;127.55;165.00;0.00;148;;
52615;1;2012;7;"240412";2.00;124.27;126.85;162.00;0.00;148;;
52615;1;2012;7;"130312";3.00;124.27;128.90;160.00;0.00;148;;
52615;1;2012;7;"120312";1.00;124.27;127.39;159.00;0.00;19021;;
53;1;2012;7;"101111";2.00;86.81;88.60;118.00;0.00;1615;;
53;1;2012;7;"91111";2.00;86.81;89.89;122.00;0.00;19053;;
53;1;2012;7;"101111";1.00;86.81;91.74;123.00;0.00;19053;;
45860;1;2012;7;"0950412";11.00;19.04;22.44;29.00;0.00;6510;;
45860;1;2012;7;"0950412";26.00;19.04;22.44;29.00;0.00;6510;;
45860;1;2012;7;"0930412";11.00;19.04;22.44;29.00;0.00;6510;;
45860;1;2012;7;"0930412";19.00;19.04;22.44;29.00;0.00;6510;;
45860;1;2012;7;"1250512";30.00;19.04;21.78;28.50;0.00;6510;;
45860;1;2012;7;"1250512";100.00;19.04;21.78;28.50;0.00;6510;;
45860;1;2012;7;"1240512";50.00;19.04;21.89;28.50;0.00;6510;;
45860;1;2012;7;"1240512";97.00;19.04;21.89;28.50;0.00;6510;;
45860;1;2012;7;"1240512";18.00;19.04;21.89;28.50;0.00;6510;;
45860;1;2012;7;"0780312";1.00;19.04;21.89;28.50;0.00;6510;;
45860;1;2012;7;"0720312";4.00;19.04;21.56;28.50;0.00;6510;;
45860;1;2012;7;"0810312";27.00;19.04;20.53;27.50;0.00;288;;
30895;1;2012;7;"010112";5.00;31.85;33.52;45.00;0.00;1615;;
53286;1;2012;7;"671010";12.00;15.90;19.44;25.20;0.00;18173;;
53235;1;2012;7;"0120312";24.00;13.18;17.11;21.50;0.00;16858;;
12148;1;2012;7;"1500811";9.00;17.76;17.78;24.00;0.00;112497;;
54844;1;2012;7;"791011";7.00;14.09;18.01;23.00;0.00;18173;;
12149;1;2012;7;"210212";8.00;21.56;20.64;28.50;0.00;112497;;
12149;1;2012;7;"210212";9.00;21.56;20.94;28.50;0.00;112497;;
12149;1;2012;7;"210212";12.00;21.56;20.94;28.50;0.00;112497;;
12149;1;2012;7;"210212";3.00;21.56;22.09;30.00;0.00;112497;;
53246;1;2012;7;"0090112";8.00;15.73;20.42;26.00;0.00;16858;;
569;1;2012;7;"250811";1.00;23.70;26.29;35.00;0.00;18173;;
569;1;2012;7;"691111";5.00;23.70;26.33;35.00;0.00;18173;;
569;1;2012;7;"691111";5.00;23.70;26.33;35.00;0.00;18173;;
569;1;2012;7;"691111";9.00;23.70;26.33;35.00;0.00;18173;;
569;1;2012;7;"691111";1.00;23.70;26.33;35.00;0.00;18173;;
569;1;2012;7;"691111";2.00;23.70;26.33;34.50;0.00;18173;;
569;1;2012;7;"691111";2.00;23.70;26.33;34.50;0.00;18173;;
569;1;2012;7;"300811";2.00;23.70;26.60;34.50;0.00;18173;;
3230;1;2012;7;"110611";1.00;24.66;30.60;39.50;0.00;288;;
57638;1;2012;7;"110511";1.00;21.36;26.53;34.00;0.00;288;;
53286;1;2012;7;"290411";1.00;16.73;18.49;24.50;0.00;16858;;
51897;1;2012;7;"153330";1.00;205.16;220.75;283.00;0.00;263;;
33143;1;2012;7;"802261";3.00;135.37;161.88;196.00;0.00;19053;;
33143;1;2012;7;"802263";2.00;135.49;161.88;203.00;0.00;19053;;
33143;1;2012;7;"802339";1.00;135.49;145.56;187.00;0.00;1615;;
33143;1;2012;7;"802339";1.00;135.49;147.04;185.00;0.00;1615;;
44581;1;2012;7;"802370";1.00;235.27;254.67;320.00;0.00;1615;;
44581;1;2012;7;"802438";2.00;235.23;260.04;325.00;0.00;6510;;
18636;1;2012;7;"251517";1.00;81.25;73.82;101.00;0.00;1615;;
18636;1;2012;7;"280331";2.00;81.25;88.46;116.00;0.00;148;;
18636;1;2012;7;"251502";1.00;81.25;73.82;103.00;0.00;19053;;
18636;1;2012;7;"280185";3.00;81.25;87.87;117.00;0.00;19053;;
18636;1;2012;7;"280185";1.00;81.25;87.88;117.00;0.00;19053;;
35996;1;2012;7;"280381A";2.00;122.96;135.41;170.00;0.00;1615;;
35996;1;2012;7;"280381A";3.00;122.96;135.41;170.00;0.00;1615;;
35996;1;2012;7;"280289";3.00;122.94;138.79;170.00;0.00;263;;
42700;1;2012;7;"500660";2.00;84.50;91.46;120.00;0.00;1615;;
42700;1;2012;7;"108395";2.00;84.50;92.95;121.00;0.00;1615;;
42700;1;2012;7;"108398";1.00;84.50;92.99;121.00;0.00;1615;;
42700;1;2012;7;"500653";1.00;84.50;90.95;122.00;0.00;1615;;
42700;1;2012;7;"108395";1.00;84.50;93.00;123.00;0.00;1615;;
313;1;2012;7;"901712";3.00;159.40;168.87;217.00;0.00;19053;;
313;1;2012;7;"901877";2.00;159.30;169.48;210.00;0.00;19053;;
39573;1;2012;7;"041/0212";3.00;184.50;191.52;238.00;0.00;19053;;
39573;1;2012;7;"964/1211";2.00;174.00;191.50;240.00;0.00;19053;;
39573;1;2012;7;"034/0212";2.00;184.50;191.26;242.00;0.00;19053;;
39573;1;2012;7;"973";1.00;183.50;193.36;244.00;0.00;263;;
39573;1;2012;7;"041/0212";10.00;184.50;191.52;247.00;0.00;19053;;
39573;1;2012;7;"041/0212";2.00;184.50;191.52;247.00;0.00;19053;;
51268;1;2012;7;"090711";1.00;181.10;175.59;230.00;0.00;19021;;
66555;1;2012;7;"N12058";1.00;113.30;127.05;162.00;0.00;6510;;
66555;1;2012;7;"N12058";2.00;113.30;125.62;154.00;0.00;6510;;
50897;1;2012;7;"F21048C";2.00;51.99;57.86;77.00;0.00;6510;;
50897;1;2012;7;"F1B069C";2.00;51.99;59.73;77.00;0.00;6510;;
50897;1;2012;7;"F21048C";10.00;51.99;57.53;76.50;0.00;6510;;
50897;1;2012;7;"F1B069C";7.00;51.99;56.98;76.00;0.00;6510;;
50897;1;2012;7;"F1B069C";1.00;51.99;57.64;75.00;0.00;6510;;
50897;1;2012;7;"F21048C";5.00;51.99;57.31;74.50;0.00;6510;;
50897;1;2012;7;"F19037A";1.00;52.13;59.50;78.50;0.00;19053;;
50897;1;2012;7;"F16115D";5.00;52.12;58.95;76.50;0.00;19053;;
50897;1;2012;7;"F21048C";10.00;52.11;57.54;76.00;0.00;19053;;
50897;1;2012;7;"F15045B";1.00;52.11;58.42;75.70;0.00;19053;;
50897;1;2012;7;"F1B069A";1.00;52.09;58.10;75.50;0.00;19053;;
50898;1;2012;7;"F14010F";7.00;50.41;56.50;73.20;0.00;288;;
50898;1;2012;7;"F14010F";2.00;50.36;55.74;73.50;0.00;1615;;
50898;1;2012;7;"F19038C";4.00;50.42;57.66;74.50;0.00;19053;;
50898;1;2012;7;"F19038C";9.00;50.42;55.91;74.50;0.00;19053;;
50898;1;2012;7;"F19038G";1.00;50.28;55.99;74.50;0.00;6510;;
50898;1;2012;7;"F19038C";7.00;50.39;56.65;75.00;0.00;1615;;
50898;1;2012;7;"F19038C";1.00;50.42;57.28;75.50;0.00;19053;;
50898;1;2012;7;"F19038D";3.00;50.28;55.22;73.00;0.00;6510;;
50898;1;2012;7;"F19038G";10.00;50.40;55.31;72.00;0.00;19053;;
50898;1;2012;7;"F19038D";2.00;50.41;54.97;72.00;0.00;19053;;
49532;1;2012;7;"A50568";0.76;163.41;172.94;225.00;0.00;1615;;
49532;1;2012;7;"A50757";0.60;163.28;175.34;221.00;0.00;148;;
49532;1;2012;7;"A50965";0.40;163.45;171.22;221.00;0.00;1615;;
49532;1;2012;7;"A50845";1.00;163.39;171.22;217.00;0.00;1615;;
49532;1;2012;7;"A50788";1.00;163.39;171.22;217.00;0.00;1615;;
49532;1;2012;7;"A50788";1.00;163.39;171.22;217.00;0.00;1615;;
49532;1;2012;7;"A50756";0.28;163.51;169.24;215.00;0.00;148;;
49532;1;2012;7;"A49592";1.00;163.50;172.59;214.00;0.00;19053;;
49532;1;2012;7;"A50756";0.12;163.51;161.40;212.50;0.00;148;;
49532;1;2012;7;"A50965";1.60;163.45;172.94;225.00;0.00;1615;;
49532;1;2012;7;"A49459";0.24;163.51;179.19;225.00;0.00;6510;;
49532;1;2012;7;"A49459";0.40;163.51;179.19;225.00;0.00;6510;;
49532;1;2012;7;"A49568";3.84;163.50;177.74;225.00;0.00;19053;;
242;1;2012;7;"S57703";2.00;27.17;30.25;39.50;0.00;6510;;
242;1;2012;7;"S57703";10.00;27.17;30.25;39.50;0.00;6510;;
242;1;2012;7;"S57706";3.00;27.25;30.64;40.00;0.00;1615;;
9948;1;2012;7;"51011";1.00;16.20;20.72;26.50;0.00;18173;;
9948;1;2012;7;"51011";2.00;16.20;20.72;26.50;0.00;18173;;
9948;1;2012;7;"30711";2.00;16.20;20.72;26.60;0.00;18173;;
9948;1;2012;7;"20312";3.00;16.20;21.08;27.00;0.00;112497;;
8208;1;2012;7;"42062012";1.71;731.16;816.61;1000.00;0.00;112497;;
8208;1;2012;7;"18042012";1.57;731.16;830.17;1032.00;0.00;112497;;
8208;1;2012;7;"14042012";1.00;731.16;820.31;890.00;0.00;263;;
8208;1;2012;7;"21052012";0.21;731.16;818.19;1038.00;0.00;263;;
49580;1;2012;7;"29052012";1.00;731.16;813.32;1033.00;0.00;148;;
8207;1;2012;7;"12A23/21";3.00;398.76;479.40;580.00;0.00;19053;;
8207;1;2012;7;"12A27/21";25.00;399.05;462.08;582.00;0.00;148;;
21340;1;2012;7;"391";1.00;216.80;230.95;254.00;0.00;263;;
13290;1;2012;7;"1A165";0.50;916.89;995.12;1271.00;0.00;19053;;
255;1;2012;7;"1A513";1.00;463.54;510.91;650.00;0.00;19053;;
255;1;2012;7;"1A704";2.00;463.43;508.10;648.00;0.00;19053;;
255;1;2012;7;"0A595";1.00;463.70;490.86;607.00;0.00;19053;;
52290;1;2012;7;"50511";1.00;27.96;29.73;39.80;0.00;1615;;
52320;1;2012;7;"391111";1.00;200.54;233.99;250.00;0.00;19021;;
52320;1;2012;7;"280412";10.00;200.54;255.84;311.00;0.00;19021;;
52320;1;2012;7;"280412";5.00;200.54;255.87;312.00;0.00;19021;;
52320;1;2012;7;"280412";1.00;200.54;255.84;317.00;0.00;19021;;
64572;1;2012;7;"150312";7.00;203.18;229.72;291.00;0.00;263;;
52320;1;2012;7;"230412";9.00;200.54;242.34;303.00;0.00;19053;;
52320;1;2012;7;"440512";6.00;200.54;233.99;295.00;0.00;19053;;
52320;1;2012;7;"440512";3.00;200.54;235.37;291.00;0.00;19053;;
52320;1;2012;7;"480512";2.00;203.18;233.95;290.00;0.00;148;;
49298;1;2012;7;"520412";1.00;33.07;35.90;47.50;0.00;1615;;
47483;1;2012;7;"9520611";4.00;25.57;30.14;39.50;0.00;6510;;
47483;1;2012;7;"1720212";6.00;25.59;31.35;40.00;0.00;6510;;
47483;1;2012;7;"1710212";11.00;25.59;31.35;40.50;0.00;6510;;
39001;1;2012;7;"N11112";1.00;111.07;125.31;159.00;0.00;263;;
39001;1;2012;7;"N12025";2.00;111.05;122.77;157.00;0.00;148;;
39001;1;2012;7;"N11191";2.00;110.99;123.43;157.00;0.00;112497;;
39001;1;2012;7;"N11191";1.00;111.09;123.33;157.00;0.00;1615;;
39001;1;2012;7;"N12003";3.00;111.02;122.27;156.00;0.00;1615;;
39001;1;2012;7;"N11191";2.00;110.77;124.96;156.00;0.00;6510;;
39001;1;2012;7;"N12003";1.00;111.02;123.50;155.00;0.00;1615;;
